bear,year,Column4,juliandate,GMT.Date,hour,minutes,GMT.Time,Latitude,Longitude
33498,,,34,04.02.2016,,,15:00:00,30.89004,-88.07396
33498,,,34,04.02.2016,,,16:00:00,30.89006,-88.07402
33498,,,34,04.02.2016,,,17:00:00,30.89007,-88.07399
33498,,,34,04.02.2016,,,18:00:00,30.8901,-88.07405
33498,,,34,04.02.2016,,,19:00:00,30.8901,-88.07398
33498,,,34,04.02.2016,,,20:00:00,30.89008,-88.07403
33498,,,34,04.02.2016,,,21:00:00,30.89007,-88.07405
33498,,,34,04.02.2016,,,22:00:00,30.89009,-88.07402
33498,,,34,05.02.2016,,,0:00:00,30.88995,-88.07395
33498,,,34,05.02.2016,,,1:00:00,30.89009,-88.07405
33498,,,34,05.02.2016,,,2:00:00,30.89,-88.07407
33498,,,34,05.02.2016,,,3:00:00,30.89001,-88.07392
33498,,,34,05.02.2016,,,4:00:00,30.89012,-88.074
33498,,,34,05.02.2016,,,5:00:00,30.89006,-88.074
33498,,,34,05.02.2016,,,6:00:00,30.89012,-88.07398
33498,,,34,05.02.2016,,,7:00:00,30.89014,-88.07396
33498,,,34,05.02.2016,,,8:00:00,30.88998,-88.07398
33498,,,35,05.02.2016,,,9:00:00,30.89011,-88.07402
33498,,,35,05.02.2016,,,10:00:00,30.89009,-88.07402
33498,,,35,05.02.2016,,,11:00:00,30.89011,-88.07406
33498,,,35,05.02.2016,,,12:00:00,30.89009,-88.074
33498,,,35,05.02.2016,,,13:00:00,30.89007,-88.07398
33498,,,35,05.02.2016,,,14:00:00,30.89008,-88.07405
33498,,,35,05.02.2016,,,15:00:00,30.89006,-88.074
33498,,,35,05.02.2016,,,16:00:00,30.89005,-88.07403
33498,,,35,05.02.2016,,,17:00:00,30.8902,-88.07403
33498,,,35,05.02.2016,,,18:00:00,30.89001,-88.07396
33498,,,35,05.02.2016,,,19:00:00,30.89008,-88.07402
33498,,,35,05.02.2016,,,20:00:00,30.89013,-88.07402
33498,,,35,05.02.2016,,,21:00:00,30.89005,-88.07403
33498,,,35,06.02.2016,,,0:00:00,30.89015,-88.07398
33498,,,35,06.02.2016,,,1:00:00,30.89001,-88.07386
33498,,,35,06.02.2016,,,2:00:00,30.89017,-88.07398
33498,,,35,06.02.2016,,,3:00:00,30.89019,-88.07406
33498,,,35,06.02.2016,,,4:00:00,30.89013,-88.07395
33498,,,35,06.02.2016,,,5:00:00,30.89015,-88.07402
33498,,,35,06.02.2016,,,6:00:00,30.89011,-88.07398
33498,,,35,06.02.2016,,,7:00:00,30.89012,-88.07405
33498,,,35,06.02.2016,,,8:00:00,30.89014,-88.07395
33498,,,36,06.02.2016,,,9:00:00,30.89003,-88.07396
33498,,,36,06.02.2016,,,10:00:00,30.89008,-88.07394
33498,,,36,06.02.2016,,,11:00:00,30.89002,-88.07389
33498,,,36,06.02.2016,,,12:00:00,30.89011,-88.07382
33498,,,36,06.02.2016,,,13:00:00,30.89011,-88.07402
33498,,,36,06.02.2016,,,14:00:00,30.89005,-88.07402
33498,,,36,06.02.2016,,,15:00:00,30.89011,-88.07394
33498,,,36,06.02.2016,,,16:00:00,30.8901,-88.074
33498,,,36,06.02.2016,,,17:00:00,30.89007,-88.07406
33498,,,36,06.02.2016,,,18:00:00,30.89017,-88.07394
33498,,,36,06.02.2016,,,19:00:00,30.89008,-88.07398
33498,,,36,06.02.2016,,,20:00:00,30.89012,-88.07392
33498,,,36,06.02.2016,,,21:01:00,30.8901,-88.07399
33498,,,36,07.02.2016,,,0:00:00,30.89008,-88.07406
33498,,,36,07.02.2016,,,1:02:00,30.89029,-88.07389
33498,,,36,07.02.2016,,,2:00:00,30.89008,-88.07392
33498,,,36,07.02.2016,,,3:01:00,30.89012,-88.07405
33498,,,36,07.02.2016,,,4:00:00,30.8901,-88.074
33498,,,36,07.02.2016,,,5:00:00,30.89014,-88.07392
33498,,,36,07.02.2016,,,6:00:00,30.89015,-88.07405
33498,,,36,07.02.2016,,,7:01:00,30.8901,-88.07395
33498,,,36,07.02.2016,,,8:01:00,30.89007,-88.074
33498,,,37,07.02.2016,,,9:02:00,30.89031,-88.07421
33498,,,37,07.02.2016,,,10:00:00,30.89014,-88.07379
33498,,,37,07.02.2016,,,11:01:00,30.89029,-88.074
33498,,,37,07.02.2016,,,12:00:00,30.89005,-88.07406
33498,,,37,07.02.2016,,,13:00:00,30.89019,-88.07398
33498,,,37,07.02.2016,,,14:00:00,30.89011,-88.07395
33498,,,37,07.02.2016,,,15:01:00,30.89006,-88.07402
33498,,,37,07.02.2016,,,16:00:00,30.8901,-88.07398
33498,,,37,07.02.2016,,,17:02:00,30.89001,-88.07403
33498,,,37,07.02.2016,,,18:02:00,30.88997,-88.07377
33498,,,37,07.02.2016,,,19:00:00,30.89018,-88.07403
33498,,,37,07.02.2016,,,20:00:00,30.88999,-88.07398
33498,,,37,07.02.2016,,,21:00:00,30.8901,-88.07398
33498,,,37,08.02.2016,,,0:00:00,30.89,-88.07405
33498,,,37,08.02.2016,,,1:00:00,30.89007,-88.07392
33498,,,37,08.02.2016,,,2:00:00,30.8901,-88.07403
33498,,,37,08.02.2016,,,3:00:00,30.89005,-88.074
33498,,,37,08.02.2016,,,4:00:00,30.8901,-88.07398
33498,,,37,08.02.2016,,,5:00:00,30.89011,-88.07417
33498,,,37,08.02.2016,,,6:00:00,30.89007,-88.07399
33498,,,37,08.02.2016,,,7:00:00,30.89011,-88.07398
33498,,,37,08.02.2016,,,8:00:00,30.89016,-88.07402
33498,,,38,08.02.2016,,,9:00:00,30.89004,-88.07403
33498,,,38,08.02.2016,,,10:00:00,30.88995,-88.07396
33498,,,38,08.02.2016,,,11:00:00,30.89015,-88.07414
33498,,,38,08.02.2016,,,12:00:00,30.89013,-88.07402
33498,,,38,08.02.2016,,,13:00:00,30.89003,-88.07396
33498,,,38,08.02.2016,,,14:00:00,30.89008,-88.07403
33498,,,38,08.02.2016,,,15:00:00,30.89007,-88.07398
33498,,,38,08.02.2016,,,16:00:00,30.8901,-88.07395
33498,,,38,08.02.2016,,,17:00:00,30.89009,-88.07399
33498,,,38,08.02.2016,,,18:00:00,30.89003,-88.07398
33498,,,38,08.02.2016,,,19:00:00,30.89012,-88.07395
33498,,,38,08.02.2016,,,20:00:00,30.89009,-88.07403
33498,,,38,08.02.2016,,,21:00:00,30.88999,-88.07399
33498,,,38,09.02.2016,,,0:00:00,30.89011,-88.07402
33498,,,38,09.02.2016,,,1:00:00,30.89002,-88.07396
33498,,,38,09.02.2016,,,2:00:00,30.89008,-88.07399
33498,,,38,09.02.2016,,,3:00:00,30.89009,-88.07398
33498,,,38,09.02.2016,,,4:00:00,30.89009,-88.07399
33498,,,38,09.02.2016,,,5:00:00,30.89008,-88.07389
33498,,,38,09.02.2016,,,6:00:00,30.89008,-88.07399
33498,,,38,09.02.2016,,,7:00:00,30.89012,-88.074
33498,,,38,09.02.2016,,,8:00:00,30.89012,-88.07408
33498,,,39,09.02.2016,,,9:00:00,30.89015,-88.07403
33498,,,39,09.02.2016,,,10:00:00,30.89004,-88.07396
33498,,,39,09.02.2016,,,11:00:00,30.8901,-88.07394
33498,,,39,09.02.2016,,,12:00:00,30.89009,-88.07405
33498,,,39,09.02.2016,,,13:00:00,30.89012,-88.07402
33498,,,39,09.02.2016,,,14:00:00,30.89014,-88.07399
33498,,,39,09.02.2016,,,15:00:00,30.88989,-88.07375
33498,,,39,09.02.2016,,,16:00:00,30.89002,-88.07399
33498,,,39,09.02.2016,,,17:00:00,30.8901,-88.07398
33498,,,39,09.02.2016,,,18:00:00,30.8901,-88.07396
33498,,,39,09.02.2016,,,19:01:00,30.89004,-88.07391
33498,,,39,09.02.2016,,,20:00:00,30.89008,-88.07398
33498,,,39,09.02.2016,,,21:02:00,30.89007,-88.07398
33498,,,39,09.02.2016,,,22:00:00,30.89009,-88.074
33498,,,39,09.02.2016,,,23:01:00,30.89002,-88.07389
33498,,,39,10.02.2016,,,0:00:00,30.89003,-88.07395
33498,,,39,10.02.2016,,,1:00:00,30.89011,-88.07394
33498,,,39,10.02.2016,,,2:00:00,30.89011,-88.07402
33498,,,39,10.02.2016,,,3:01:00,30.89023,-88.07412
33498,,,39,10.02.2016,,,4:01:00,30.8901,-88.07395
33498,,,39,10.02.2016,,,5:02:00,30.89015,-88.07387
33498,,,39,10.02.2016,,,6:00:00,30.89011,-88.07405
33498,,,40,10.02.2016,,,7:01:00,30.89008,-88.07399
33498,,,40,10.02.2016,,,8:00:00,30.89011,-88.07399
33498,,,40,10.02.2016,,,9:00:00,30.89009,-88.07394
33498,,,40,10.02.2016,,,10:00:00,30.89011,-88.07402
33498,,,40,10.02.2016,,,11:01:00,30.89006,-88.07395
33498,,,40,10.02.2016,,,12:00:00,30.8901,-88.07403
33498,,,40,10.02.2016,,,13:02:00,30.89012,-88.07403
33498,,,40,10.02.2016,,,14:02:00,30.89009,-88.07361
33498,,,40,10.02.2016,,,15:00:00,30.89005,-88.07394
33498,,,40,10.02.2016,,,16:00:00,30.89008,-88.07395
33498,,,40,10.02.2016,,,17:00:00,30.89015,-88.07389
33498,,,40,10.02.2016,,,18:00:00,30.89007,-88.07415
33498,,,40,10.02.2016,,,19:00:00,30.89011,-88.07406
33498,,,40,10.02.2016,,,20:00:00,30.88999,-88.07405
33498,,,40,10.02.2016,,,21:00:00,30.89017,-88.07396
33498,,,40,10.02.2016,,,22:00:00,30.88992,-88.07405
33498,,,40,10.02.2016,,,23:00:00,30.89005,-88.07398
33498,,,40,11.02.2016,,,0:00:00,30.89012,-88.07419
33498,,,40,11.02.2016,,,1:00:00,30.89009,-88.07405
33498,,,40,11.02.2016,,,2:00:00,30.89015,-88.07402
33498,,,40,11.02.2016,,,3:00:00,30.89007,-88.07396
33498,,,40,11.02.2016,,,4:00:00,30.89009,-88.07405
33498,,,41,11.02.2016,,,5:00:00,30.89003,-88.07405
33498,,,41,11.02.2016,,,6:00:00,30.89007,-88.07394
33498,,,41,11.02.2016,,,7:00:00,30.89009,-88.07398
33498,,,41,11.02.2016,,,8:00:00,30.89017,-88.07396
33498,,,41,11.02.2016,,,9:00:00,30.8901,-88.07403
33498,,,41,11.02.2016,,,10:00:00,30.89013,-88.07402
33498,,,41,11.02.2016,,,11:00:00,30.89005,-88.07398
33498,,,41,11.02.2016,,,12:00:00,30.89008,-88.07396
33498,,,41,11.02.2016,,,13:00:00,30.89009,-88.07405
33498,,,41,11.02.2016,,,14:00:00,30.89007,-88.074
33498,,,41,11.02.2016,,,15:00:00,30.8901,-88.07398
33498,,,41,11.02.2016,,,16:00:00,30.89012,-88.07407
33498,,,41,11.02.2016,,,17:00:00,30.89012,-88.07394
33498,,,41,11.02.2016,,,18:00:00,30.89011,-88.07398
33498,,,41,11.02.2016,,,19:00:00,30.89029,-88.07408
33498,,,41,11.02.2016,,,20:00:00,30.89009,-88.07389
33498,,,41,11.02.2016,,,21:00:00,30.8901,-88.07395
33498,,,41,11.02.2016,,,22:00:00,30.89006,-88.07396
33498,,,41,11.02.2016,,,23:00:00,30.89009,-88.074
33498,,,41,12.02.2016,,,0:00:00,30.8901,-88.074
33498,,,41,12.02.2016,,,1:00:00,30.89019,-88.07431
33498,,,41,12.02.2016,,,2:00:00,30.89011,-88.07403
33498,,,41,12.02.2016,,,3:00:00,30.89009,-88.07407
33498,,,41,12.02.2016,,,4:00:00,30.89011,-88.07402
33498,,,41,12.02.2016,,,5:00:00,30.89011,-88.07395
33498,,,41,12.02.2016,,,6:00:00,30.89006,-88.07405
33498,,,41,12.02.2016,,,7:00:00,30.89013,-88.074
33498,,,41,12.02.2016,,,8:00:00,30.89003,-88.07398
33498,,,41,12.02.2016,,,9:00:00,30.89011,-88.074
33498,,,41,12.02.2016,,,10:00:00,30.89011,-88.07403
33498,,,41,12.02.2016,,,11:00:00,30.89006,-88.07395
33498,,,41,12.02.2016,,,12:00:00,30.89012,-88.07399
33498,,,41,12.02.2016,,,13:00:00,30.89014,-88.07403
33498,,,42,12.02.2016,,,14:00:00,30.89002,-88.07385
33498,,,42,12.02.2016,,,15:00:00,30.89015,-88.07395
33498,,,42,12.02.2016,,,16:00:00,30.89012,-88.074
33498,,,42,12.02.2016,,,17:00:00,30.89013,-88.07403
33498,,,42,12.02.2016,,,18:00:00,30.8901,-88.07398
33498,,,42,12.02.2016,,,19:00:00,30.89009,-88.07395
33498,,,42,12.02.2016,,,20:00:00,30.89009,-88.07405
33498,,,42,12.02.2016,,,21:00:00,30.8901,-88.07396
33498,,,42,12.02.2016,,,22:00:00,30.89012,-88.074
33498,,,42,12.02.2016,,,23:00:00,30.89008,-88.074
33498,,,42,13.02.2016,,,0:00:00,30.89032,-88.07398
33498,,,42,13.02.2016,,,1:00:00,30.89007,-88.07405
33498,,,42,13.02.2016,,,2:00:00,30.89007,-88.07398
33498,,,42,13.02.2016,,,3:00:00,30.89011,-88.07406
33498,,,42,13.02.2016,,,4:00:00,30.89013,-88.07427
33498,,,42,13.02.2016,,,5:00:00,30.89008,-88.07405
33498,,,42,13.02.2016,,,6:00:00,30.89012,-88.07396
33498,,,42,13.02.2016,,,7:00:00,30.8901,-88.07405
33498,,,42,13.02.2016,,,8:00:00,30.89015,-88.07398
33498,,,42,13.02.2016,,,9:00:00,30.88997,-88.07396
33498,,,42,13.02.2016,,,10:00:00,30.89012,-88.07398
33498,,,42,13.02.2016,,,11:00:00,30.89009,-88.07402
33498,,,43,13.02.2016,,,12:00:00,30.89013,-88.07414
33498,,,43,13.02.2016,,,13:00:00,30.89013,-88.07398
33498,,,43,13.02.2016,,,14:00:00,30.89015,-88.07405
33498,,,43,13.02.2016,,,15:00:00,30.89011,-88.07396
33498,,,43,13.02.2016,,,16:00:00,30.89012,-88.07399
33498,,,43,13.02.2016,,,17:00:00,30.89007,-88.07399
33498,,,43,13.02.2016,,,18:00:00,30.8901,-88.074
33498,,,43,13.02.2016,,,19:00:00,30.89007,-88.07399
33498,,,43,13.02.2016,,,20:00:00,30.89012,-88.07407
33498,,,43,13.02.2016,,,21:00:00,30.89005,-88.07395
33498,,,43,13.02.2016,,,22:00:00,30.89014,-88.07394
33498,,,43,13.02.2016,,,23:00:00,30.89001,-88.07382
33498,,,43,14.02.2016,,,0:00:00,30.89004,-88.07402
33498,,,43,14.02.2016,,,1:00:00,30.89011,-88.07396
33498,,,43,14.02.2016,,,2:00:00,30.89011,-88.07399
33498,,,43,14.02.2016,,,3:00:00,30.89005,-88.07405
33498,,,43,14.02.2016,,,4:00:00,30.89004,-88.07405
33498,,,43,14.02.2016,,,5:00:00,30.89015,-88.07396
33498,,,43,14.02.2016,,,6:00:00,30.89009,-88.074
33498,,,43,14.02.2016,,,7:00:00,30.89008,-88.07399
33498,,,43,14.02.2016,,,8:00:00,30.89007,-88.07395
33498,,,43,14.02.2016,,,9:00:00,30.89008,-88.07394
33498,,,44,14.02.2016,,,10:00:00,30.89008,-88.07398
33498,,,44,14.02.2016,,,11:00:00,30.89009,-88.07398
33498,,,44,14.02.2016,,,12:00:00,30.89003,-88.07394
33498,,,44,14.02.2016,,,13:00:00,30.89011,-88.07398
33498,,,44,14.02.2016,,,14:00:00,30.89012,-88.07398
33498,,,44,14.02.2016,,,15:00:00,30.89014,-88.07382
33498,,,44,14.02.2016,,,16:00:00,30.89005,-88.07388
33498,,,44,14.02.2016,,,17:00:00,30.89012,-88.07395
33498,,,44,14.02.2016,,,18:00:00,30.89008,-88.07399
33498,,,44,14.02.2016,,,19:00:00,30.89017,-88.07408
33498,,,44,14.02.2016,,,20:00:00,30.89013,-88.07407
33498,,,44,14.02.2016,,,21:00:00,30.8901,-88.074
33498,,,44,14.02.2016,,,22:00:00,30.89003,-88.07392
33498,,,44,14.02.2016,,,23:00:00,30.89011,-88.07403
33498,,,44,15.02.2016,,,0:00:00,30.89006,-88.07394
33498,,,44,15.02.2016,,,1:00:00,30.89009,-88.07395
33498,,,44,15.02.2016,,,2:00:00,30.89013,-88.07392
33498,,,44,15.02.2016,,,3:00:00,30.89009,-88.07395
33498,,,44,15.02.2016,,,4:00:00,30.89007,-88.07398
33498,,,44,15.02.2016,,,5:00:00,30.89004,-88.07399
33498,,,44,15.02.2016,,,6:00:00,30.89002,-88.07405
33498,,,44,15.02.2016,,,7:00:00,30.89008,-88.07398
33498,,,45,15.02.2016,,,8:00:00,30.89009,-88.07395
33498,,,45,15.02.2016,,,9:00:00,30.89013,-88.07396
33498,,,45,15.02.2016,,,10:00:00,30.89002,-88.07398
33498,,,45,15.02.2016,,,11:00:00,30.89012,-88.07396
33498,,,45,15.02.2016,,,12:00:00,30.89015,-88.07395
33498,,,45,15.02.2016,,,13:00:00,30.89004,-88.07402
33498,,,45,15.02.2016,,,14:00:00,30.89009,-88.07398
33498,,,45,15.02.2016,,,15:00:00,30.89009,-88.07399
33498,,,45,15.02.2016,,,16:00:00,30.89004,-88.07391
33498,,,45,15.02.2016,,,17:00:00,30.89003,-88.07388
33498,,,45,15.02.2016,,,18:00:00,30.89011,-88.07395
33498,,,45,15.02.2016,,,19:00:00,30.89005,-88.07395
33498,,,45,15.02.2016,,,20:00:00,30.88993,-88.07402
33498,,,45,15.02.2016,,,21:00:00,30.89012,-88.07395
33498,,,45,15.02.2016,,,22:00:00,30.89006,-88.07399
33498,,,45,15.02.2016,,,23:01:00,30.89014,-88.07387
33498,,,45,16.02.2016,,,0:00:00,30.88994,-88.0741
33498,,,45,16.02.2016,,,1:02:00,30.89012,-88.07402
33498,,,45,16.02.2016,,,2:00:00,30.89004,-88.07405
33498,,,45,16.02.2016,,,3:01:00,30.89012,-88.07405
33498,,,45,16.02.2016,,,4:00:00,30.89015,-88.07407
33498,,,45,16.02.2016,,,5:00:00,30.89019,-88.07399
33498,,,46,16.02.2016,,,6:00:00,30.89002,-88.0741
33498,,,46,16.02.2016,,,7:01:00,30.89014,-88.07412
33498,,,46,16.02.2016,,,8:01:00,30.89004,-88.07402
33498,,,46,16.02.2016,,,9:02:00,30.88999,-88.07409
33498,,,46,16.02.2016,,,10:00:00,30.89001,-88.07394
33498,,,46,16.02.2016,,,11:01:00,30.89012,-88.07396
33498,,,46,16.02.2016,,,12:00:00,30.89012,-88.07395
33498,,,46,16.02.2016,,,13:00:00,30.89011,-88.07406
33498,,,46,16.02.2016,,,14:00:00,30.89012,-88.074
33498,,,46,16.02.2016,,,15:01:00,30.89009,-88.07396
33498,,,46,16.02.2016,,,16:00:00,30.89007,-88.07402
33498,,,46,16.02.2016,,,17:02:00,30.89013,-88.07412
33498,,,46,16.02.2016,,,18:02:00,30.89014,-88.07398
33498,,,46,16.02.2016,,,19:00:00,30.89011,-88.074
33498,,,46,16.02.2016,,,20:00:00,30.89042,-88.07389
33498,,,46,16.02.2016,,,21:00:00,30.89021,-88.07403
33498,,,46,16.02.2016,,,22:00:00,30.8901,-88.07451
33498,,,46,16.02.2016,,,23:00:00,30.89005,-88.07395
33498,,,46,17.02.2016,,,0:00:00,30.89014,-88.074
33498,,,46,17.02.2016,,,1:00:00,30.89009,-88.07392
33498,,,46,17.02.2016,,,2:00:00,30.89004,-88.07398
33498,,,46,17.02.2016,,,3:00:00,30.89009,-88.07405
33498,,,46,17.02.2016,,,4:00:00,30.89005,-88.07427
33498,,,46,17.02.2016,,,5:00:00,30.89012,-88.07398
33498,,,46,17.02.2016,,,6:00:00,30.89011,-88.074
33498,,,46,17.02.2016,,,7:00:00,30.89012,-88.07398
33498,,,46,17.02.2016,,,8:00:00,30.89008,-88.07395
33498,,,46,17.02.2016,,,9:00:00,30.8901,-88.074
33498,,,46,17.02.2016,,,10:00:00,30.89008,-88.07395
33498,,,46,17.02.2016,,,11:00:00,30.89008,-88.07396
33498,,,46,17.02.2016,,,12:00:00,30.89008,-88.07398
33498,,,46,17.02.2016,,,13:00:00,30.89014,-88.07398
33498,,,46,17.02.2016,,,14:00:00,30.89009,-88.074
33498,,,46,17.02.2016,,,15:00:00,30.89005,-88.07405
33498,,,46,17.02.2016,,,16:00:00,30.89006,-88.07403
33498,,,48,17.02.2016,,,17:00:00,30.89016,-88.07394
33498,,,48,17.02.2016,,,18:00:00,30.89009,-88.07405
33498,,,48,17.02.2016,,,19:00:00,30.89013,-88.074
33498,,,48,17.02.2016,,,20:00:00,30.89004,-88.074
33498,,,48,17.02.2016,,,21:00:00,30.89008,-88.07398
33498,,,48,17.02.2016,,,22:00:00,30.89008,-88.07398
33498,,,48,17.02.2016,,,23:00:00,30.89005,-88.07398
33498,,,48,18.02.2016,,,0:00:00,30.89008,-88.07399
33498,,,48,18.02.2016,,,1:00:00,30.89002,-88.07395
33498,,,48,18.02.2016,,,2:00:00,30.89002,-88.07394
33498,,,48,18.02.2016,,,3:00:00,30.8901,-88.07424
33498,,,48,18.02.2016,,,4:00:00,30.88988,-88.07389
33498,,,48,18.02.2016,,,5:00:00,30.8901,-88.07405
33498,,,48,18.02.2016,,,6:00:00,30.8901,-88.074
33498,,,48,18.02.2016,,,7:00:00,30.89013,-88.07414
33498,,,48,18.02.2016,,,8:00:00,30.89005,-88.074
33498,,,48,18.02.2016,,,9:00:00,30.89014,-88.07395
33498,,,48,18.02.2016,,,10:00:00,30.89015,-88.07403
33498,,,48,18.02.2016,,,11:00:00,30.8901,-88.07405
33498,,,48,18.02.2016,,,12:00:00,30.89011,-88.074
33498,,,48,18.02.2016,,,13:00:00,30.89001,-88.07398
33498,,,48,18.02.2016,,,14:00:00,30.89009,-88.07396
33498,,,48,18.02.2016,,,15:00:00,30.89002,-88.07412
33498,,,48,18.02.2016,,,16:00:00,30.89009,-88.07403
33498,,,48,18.02.2016,,,17:00:00,30.89009,-88.07409
33498,,,48,18.02.2016,,,18:00:00,30.89006,-88.0741
33498,,,48,18.02.2016,,,19:00:00,30.89002,-88.07405
33498,,,48,18.02.2016,,,20:00:00,30.89011,-88.07398
33498,,,48,18.02.2016,,,21:00:00,30.89005,-88.07406
33498,,,48,18.02.2016,,,22:00:00,30.89007,-88.07403
33498,,,48,18.02.2016,,,23:00:00,30.89003,-88.07417
33498,,,48,19.02.2016,,,0:00:00,30.89011,-88.07402
33498,,,48,19.02.2016,,,1:00:00,30.89013,-88.07406
33498,,,48,19.02.2016,,,2:00:00,30.89025,-88.07414
33498,,,48,19.02.2016,,,3:00:00,30.89008,-88.07398
33498,,,48,19.02.2016,,,4:00:00,30.89021,-88.074
33498,,,48,19.02.2016,,,5:00:00,30.89006,-88.07398
33498,,,48,19.02.2016,,,6:00:00,30.89008,-88.07391
33498,,,48,19.02.2016,,,7:00:00,30.8901,-88.07421
33498,,,48,19.02.2016,,,8:00:00,30.89004,-88.07403
33498,,,48,19.02.2016,,,9:00:00,30.89011,-88.07398
33498,,,48,19.02.2016,,,10:00:00,30.89019,-88.07391
33498,,,49,19.02.2016,,,11:00:00,30.89015,-88.07395
33498,,,49,19.02.2016,,,12:00:00,30.89009,-88.07405
33498,,,49,19.02.2016,,,13:00:00,30.89016,-88.07442
33498,,,49,19.02.2016,,,14:00:00,30.89013,-88.07389
33498,,,49,19.02.2016,,,15:00:00,30.89017,-88.074
33498,,,49,19.02.2016,,,16:00:00,30.89008,-88.07407
33498,,,49,19.02.2016,,,17:00:00,30.89003,-88.07402
33498,,,49,19.02.2016,,,18:00:00,30.88994,-88.07414
33498,,,49,19.02.2016,,,19:00:00,30.89005,-88.07389
33498,,,49,19.02.2016,,,20:00:00,30.89004,-88.07398
33498,,,49,19.02.2016,,,21:00:00,30.89002,-88.07395
33498,,,49,19.02.2016,,,22:00:00,30.89004,-88.07399
33498,,,49,19.02.2016,,,23:00:00,30.89025,-88.07407
33498,,,49,20.02.2016,,,0:00:00,30.89016,-88.07395
33498,,,49,20.02.2016,,,1:00:00,30.89006,-88.07396
33498,,,49,20.02.2016,,,2:00:00,30.89006,-88.07407
33498,,,49,20.02.2016,,,3:00:00,30.89005,-88.07398
33498,,,49,20.02.2016,,,4:00:00,30.89,-88.07382
33498,,,49,20.02.2016,,,5:00:00,30.88998,-88.07396
33498,,,49,20.02.2016,,,6:00:00,30.89011,-88.07402
33498,,,49,20.02.2016,,,7:00:00,30.89012,-88.07399
33498,,,49,20.02.2016,,,8:00:00,30.88993,-88.07394
33498,,,50,20.02.2016,,,9:00:00,30.89002,-88.07389
33498,,,50,20.02.2016,,,10:00:00,30.89013,-88.07403
33498,,,50,20.02.2016,,,11:00:00,30.89008,-88.07414
33498,,,50,20.02.2016,,,12:00:00,30.89003,-88.07392
33498,,,50,20.02.2016,,,13:00:00,30.89024,-88.07432
33498,,,50,20.02.2016,,,14:00:00,30.89003,-88.07392
33498,,,50,20.02.2016,,,15:00:00,30.89018,-88.07407
33498,,,50,20.02.2016,,,16:00:00,30.89005,-88.074
33498,,,50,20.02.2016,,,17:00:00,30.89015,-88.07411
33498,,,50,20.02.2016,,,18:00:00,30.89004,-88.07421
33498,,,50,20.02.2016,,,19:00:00,30.89007,-88.07399
33498,,,50,20.02.2016,,,20:00:00,30.89014,-88.07394
33498,,,50,20.02.2016,,,21:00:00,30.89009,-88.07411
33498,,,50,21.02.2016,,,0:00:00,30.88994,-88.074
33498,,,50,21.02.2016,,,1:00:00,30.89005,-88.07396
33498,,,50,21.02.2016,,,2:00:00,30.89011,-88.07398
33498,,,50,21.02.2016,,,3:00:00,30.89008,-88.07391
33498,,,50,21.02.2016,,,4:00:00,30.89006,-88.07395
33498,,,50,21.02.2016,,,5:00:00,30.89003,-88.07403
33498,,,50,21.02.2016,,,6:00:00,30.89015,-88.07402
33498,,,50,21.02.2016,,,7:00:00,30.89006,-88.07403
33498,,,50,21.02.2016,,,8:00:00,30.89007,-88.07392
33498,,,51,21.02.2016,,,9:00:00,30.89001,-88.07387
33498,,,51,21.02.2016,,,10:00:00,30.8901,-88.07396
33498,,,51,21.02.2016,,,11:00:00,30.89018,-88.07395
33498,,,51,21.02.2016,,,12:00:00,30.89,-88.07392
33498,,,51,21.02.2016,,,13:00:00,30.89011,-88.07395
33498,,,51,21.02.2016,,,14:00:00,30.89015,-88.07394
33498,,,51,21.02.2016,,,15:00:00,30.89006,-88.07395
33498,,,51,21.02.2016,,,16:00:00,30.89009,-88.07395
33498,,,51,21.02.2016,,,17:00:00,30.89011,-88.07398
33498,,,51,21.02.2016,,,18:00:00,30.8899,-88.07392
33498,,,51,21.02.2016,,,19:00:00,30.89002,-88.07406
33498,,,51,21.02.2016,,,20:00:00,30.88995,-88.07398
33498,,,51,21.02.2016,,,21:00:00,30.88993,-88.07399
33498,,,51,22.02.2016,,,0:00:00,30.89011,-88.07407
33498,,,51,22.02.2016,,,1:00:00,30.89,-88.07406
33498,,,51,22.02.2016,,,2:00:00,30.89011,-88.07395
33498,,,51,22.02.2016,,,3:00:00,30.8901,-88.07405
33498,,,51,22.02.2016,,,4:00:00,30.89009,-88.07407
33498,,,51,22.02.2016,,,5:00:00,30.89003,-88.07392
33498,,,51,22.02.2016,,,6:00:00,30.89008,-88.07396
33498,,,51,22.02.2016,,,7:01:00,30.89005,-88.07398
33498,,,51,22.02.2016,,,8:00:00,30.89007,-88.07387
33498,,,52,22.02.2016,,,9:02:00,30.89011,-88.07392
33498,,,52,22.02.2016,,,10:00:00,30.89013,-88.07403
33498,,,52,22.02.2016,,,11:01:00,30.89015,-88.07399
33498,,,52,22.02.2016,,,12:00:00,30.89008,-88.07398
33498,,,52,22.02.2016,,,13:00:00,30.89012,-88.074
33498,,,52,22.02.2016,,,14:00:00,30.8901,-88.07395
33498,,,52,22.02.2016,,,15:01:00,30.89008,-88.07395
33498,,,52,22.02.2016,,,16:01:00,30.89007,-88.07399
33498,,,52,22.02.2016,,,17:02:00,30.89004,-88.07399
33498,,,52,22.02.2016,,,18:00:00,30.89006,-88.07394
33498,,,52,22.02.2016,,,19:01:00,30.89005,-88.07398
